Arquivo,Vertices,Arestas,Densidade,Representacao,Algoritmo,Direcionado,Execucao,Tempo(ns)
grafos/sample500-49900.gr,500,49900,0.2,Lista,Dijkstra,Dirigido,6,489300
grafos/sample500-49900.gr,500,49900,0.2,Lista,Dijkstra,Dirigido,7,489800
grafos/sample500-49900.gr,500,49900,0.2,Lista,Dijkstra,Dirigido,8,499600
grafos/sample500-49900.gr,500,49900,0.2,Lista,Dijkstra,Dirigido,9,495700
grafos/sample500-49900.gr,500,49900,0.2,Lista,Dijkstra,Dirigido,10,550700
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,1,989400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,2,941900
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,3,940000
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,4,934400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,5,944400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,6,954000
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,7,950400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,8,1095000
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,9,1032400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Dijkstra,Dirigido,10,957200
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,1,52842900
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,2,61343100
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,3,55585900
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,4,47048200
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,5,46421500
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,6,46154400
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,7,49887900
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,8,45644000
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,9,47566500
grafos/sample500-49900.gr,500,49900,0.2,Lista,Bellman-Ford,Dirigido,10,46452100
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,1,211390200
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,2,216040700
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,3,221285000
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,4,219738300
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,5,215504100
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,6,207310000
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,7,220145400
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,8,215271800
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,9,213537100
grafos/sample500-49900.gr,500,49900,0.2,Matriz,Bellman-Ford,Dirigido,10,209072700
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,1,12054600
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,2,11473700
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,3,11672700
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,4,12102100
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,5,11599900
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,6,11536900
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,7,11934800
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,8,11778100
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,9,11267800
grafos/sample500-99800.gr,500,99800,0.4,Lista,Dijkstra,Dirigido,10,12666000
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,1,1522100
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,2,1465400
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,3,1499100
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,4,1473100
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,5,1433300
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,6,1461100
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,7,1469400
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,8,1434000
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,9,1403500
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Dijkstra,Dirigido,10,1388300
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,1,5518512100
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,2,5498627200
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,3,5551223700
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,4,5540832100
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,5,5527504000
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,6,5511451400
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,7,5545384300
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,8,5515406400
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,9,5546724800
grafos/sample500-99800.gr,500,99800,0.4,Lista,Bellman-Ford,Dirigido,10,5505008100
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,1,339776700
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,2,353251500
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,3,361896300
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,4,359033500
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,5,362332000
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,6,357286300
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,7,341358300
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,8,347675900
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,9,347627600
grafos/sample500-99800.gr,500,99800,0.4,Matriz,Bellman-Ford,Dirigido,10,350447500
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,1,11205700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,2,10980500
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,3,11070000
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,4,12498400
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,5,10732000
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,6,11946100
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,7,11137500
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,8,10963600
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,9,11418600
grafos/sample500-149700.gr,500,149700,0.6,Lista,Dijkstra,Dirigido,10,10836500
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,1,1816300
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,2,1726200
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,3,1725500
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,4,1736300
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,5,1734100
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,6,1711700
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,7,1823900
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,8,1942700
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,9,1782900
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Dijkstra,Dirigido,10,1732700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,1,4836211200
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,2,5366227700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,3,4826045700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,4,4816861700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,5,5208179200
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,6,4842892500
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,7,4816750300
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,8,4905545400
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,9,4859565700
grafos/sample500-149700.gr,500,149700,0.6,Lista,Bellman-Ford,Dirigido,10,4919844900
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,1,434654600
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,2,437175800
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,3,436774700
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,4,437822000
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,5,436877000
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,6,470757400
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,7,456509600
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,8,434572600
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,9,450236600
grafos/sample500-149700.gr,500,149700,0.6,Matriz,Bellman-Ford,Dirigido,10,442139600
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,1,2193300
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,2,1977000
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,3,1782900
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,4,2052700
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,5,1993600
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,6,1837800
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,7,1770900
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,8,1513800
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,9,1686500
grafos/sample500-199600.gr,500,199600,0.8,Lista,Dijkstra,Dirigido,10,1875400
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,1,1957200
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,2,1857800
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,3,1872100
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,4,1958400
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,5,1816500
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,6,1796800
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,7,1886100
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,8,1957000
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,9,2127000
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Dijkstra,Dirigido,10,1902800
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,1,535856300
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,2,510029600
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,3,514277300
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,4,511814500
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,5,509829500
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,6,505345800
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,7,507603900
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,8,511552400
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,9,499231700
grafos/sample500-199600.gr,500,199600,0.8,Lista,Bellman-Ford,Dirigido,10,504010500
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,1,435025600
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,2,434069000
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,3,435968300
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,4,434289200
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,5,434230600
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,6,434521300
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,7,434487800
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,8,433929800
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,9,433303600
grafos/sample500-199600.gr,500,199600,0.8,Matriz,Bellman-Ford,Dirigido,10,433930800
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,1,2060100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,2,1716800
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,3,1734800
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,4,1797500
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,5,1743100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,6,1978100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,7,1850400
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,8,2056100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,9,1999400
grafos/sample500-249500.gr,500,249500,1.0,Lista,Dijkstra,Dirigido,10,1817200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,1,1703800
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,2,1642200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,3,1651800
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,4,1645500
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,5,1784700
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,6,1680700
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,7,1655100
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,8,1668100
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,9,1667400
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Dijkstra,Dirigido,10,1672900
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,1,618138500
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,2,597277000
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,3,604803600
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,4,627076600
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,5,594490000
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,6,691160900
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,7,611831200
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,8,591601100
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,9,599261900
grafos/sample500-249500.gr,500,249500,1.0,Lista,Bellman-Ford,Dirigido,10,606334000
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,1,388070800
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,2,381789100
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,3,381777700
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,4,376843200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,5,382022200
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,6,378587900
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,7,377717400
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,8,378180000
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,9,379820900
grafos/sample500-249500.gr,500,249500,1.0,Matriz,Bellman-Ford,Dirigido,10,378166500
